224 1.000000 1 -0.236870 11.900706 12.730661 0
225 1.000000 1 0.107306 12.991005 11.811663 0
226 1.000000 1 -0.200448 13.079049 12.304780 0
228 1.000000 1 -0.200675 12.531255 11.939730 0
229 1.000000 1 -0.718243 11.827076 12.736286 0
230 1.000000 1 -2.187385 11.084629 12.898468 0
232 1.000000 1 -2.478358 10.295898 14.706618 0
233 1.000000 1 -2.300968 8.532969 14.804516 0
234 1.000000 1 -2.489854 7.532330 14.662934 0
235 1.000000 1 -2.776115 6.637540 13.808208 0
236 1.000000 1 -2.448485 5.572195 15.876427 0
238 1.000000 1 -2.677528 5.018245 16.842269 0
239 1.000000 1 -2.878442 4.493917 16.747606 0
240 1.000000 1 -0.666873 3.682548 18.584726 0
241 1.000000 1 -0.916636 3.207961 17.998787 0
242 1.000000 1 -1.220938 3.072550 17.741108 0
243 1.000000 1 -2.394515 4.985964 17.129982 0
244 1.000000 1 -2.802288 3.548485 17.532869 0
245 1.000000 1 -3.893109 5.528661 18.548862 0
246 1.000000 1 -3.014417 5.836557 17.019247 0
249 1.000000 1 -3.431681 5.857375 14.562857 0
250 1.000000 1 -2.205130 5.625984 13.306640 0
251 1.000000 1 -1.620619 5.461171 13.104836 0
252 1.000000 1 -0.340237 5.327812 14.199927 0
253 1.000000 1 -0.417530 5.131118 12.690342 0
254 1.000000 1 -1.498408 5.645558 14.590992 0
255 1.000000 1 -1.306792 5.812919 14.208532 0
256 1.000000 1 -0.349395 6.696106 15.098138 0
257 1.000000 1 -1.970325 6.001798 15.315763 0
259 1.000000 1 -2.181459 4.185078 15.626698 0
260 1.000000 1 -3.106217 3.096941 16.836018 0
261 1.000000 1 -1.895010 1.521247 18.389953 0
262 1.000000 1 -0.861907 4.480007 17.589956 0
263 1.000000 1 -0.882298 3.763900 19.359436 0
264 1.000000 1 -0.306516 2.556469 19.590201 0
265 1.000000 1 0.105446 2.986581 20.210504 0
266 1.000000 1 2.113440 2.884904 20.973116 0
267 1.000000 1 3.859780 3.586326 20.864798 0
268 1.000000 1 3.564687 3.756266 21.295416 0
269 1.000000 1 3.261798 2.936732 21.237869 0
270 1.000000 1 4.665114 2.484511 22.557808 0
271 1.000000 1 5.522946 1.233472 21.994355 0
272 1.000000 1 4.289844 0.709685 20.507474 0
273 1.000000 1 4.799373 -0.856741 20.361746 0
276 1.000000 1 4.678698 -1.252208 21.211241 0
277 1.000000 1 3.229867 -2.023762 23.295315 0
278 1.000000 1 4.988431 -1.624037 22.698046 0
279 1.000000 1 6.727752 -1.277993 21.955391 0
280 1.000000 1 7.367583 -1.393392 23.047189 0
281 1.000000 1 8.437696 -1.341587 23.021050 0
282 1.000000 1 9.066765 0.502919 22.670325 0
285 1.000000 1 9.442916 -0.934796 23.937969 0
286 1.000000 1 9.012738 -1.427561 24.003287 0
290 1.000000 1 9.137850 -3.937082 23.579035 0
291 1.000000 1 7.240072 -4.262272 26.315288 0
292 1.000000 1 7.088318 -3.287027 25.050890 0
293 1.000000 1 5.936028 -3.282188 24.681482 0
294 1.000000 1 6.422035 -3.386912 24.627040 0
296 1.000000 1 7.020378 -2.679692 24.416794 0
297 1.000000 1 6.201261 -3.928496 23.462524 0
298 1.000000 1 6.163160 -6.315955 21.874788 0
299 1.000000 1 5.976978 -6.333419 22.352113 0
300 1.000000 1 5.180323 -5.156249 22.860696 0
301 1.000000 1 5.006474 -7.504347 23.636348 0
302 1.000000 1 4.942646 -7.987287 22.002315 0
305 1.000000 1 4.339479 -9.492271 22.399076 0
307 1.000000 1 3.833501 -9.008361 22.259075 0
308 1.000000 1 5.075902 -7.837621 22.006307 0
309 1.000000 1 4.384762 -8.979095 20.622929 0
310 1.000000 1 3.771841 -9.386562 20.761144 0
311 1.000000 1 2.661012 -10.113928 20.352385 0
312 1.000000 1 3.421792 -8.154337 21.069055 0
313 1.000000 1 5.636819 -8.975862 21.253099 0
314 1.000000 1 4.519697 -10.259170 22.529139 0
316 1.000000 1 4.522369 -10.996734 22.314987 0
317 1.000000 1 2.588315 -8.811810 23.912102 0
318 1.000000 1 4.514874 -8.600778 23.773241 0
319 1.000000 1 4.670827 -6.950696 23.825839 0
320 1.000000 1 5.130776 -6.932342 24.079300 0
321 1.000000 1 5.182749 -5.470346 23.724402 0
322 1.000000 1 4.382111 -4.631219 24.802158 0
323 1.000000 1 4.885217 -4.367299 24.373193 0
324 1.000000 1 4.603708 -4.567918 24.903411 0
325 1.000000 1 2.747709 -5.869255 24.787925 0
327 1.000000 1 3.610930 -6.389695 25.750177 0
328 1.000000 1 4.011083 -8.182454 26.244451 0
329 1.000000 1 3.386769 -10.258221 26.120156 0
330 1.000000 1 1.289271 -9.027301 24.798992 0
331 1.000000 1 1.311311 -8.283106 25.818968 0
332 1.000000 1 1.457722 -8.713594 24.610469 0
333 1.000000 1 1.457767 -8.843189 23.591471 0
334 1.000000 1 1.071742 -9.132297 23.008353 0
335 1.000000 1 1.619755 -9.322129 22.639449 0
336 1.000000 1 1.177135 -9.403038 21.780615 0
337 1.000000 1 1.222190 -9.816629 21.991803 0
338 1.000000 1 0.369270 -9.372525 23.428235 0
339 1.000000 1 0.257041 -10.453682 23.020290 0
340 1.000000 1 0.659686 -9.439248 22.612594 0
341 1.000000 1 2.878272 -10.292703 22.032909 0
342 1.000000 1 2.867444 -11.162540 23.399705 0
343 1.000000 1 1.987987 -11.340069 21.961811 0
344 1.000000 1 4.134616 -12.622329 21.253131 0
345 1.000000 1 4.711180 -12.194594 21.062813 0
346 1.000000 1 3.162241 -12.028696 20.643740 0
348 1.000000 1 3.115052 -11.515414 21.512243 0
349 1.000000 1 2.867596 -12.414694 22.113261 0
350 1.000000 1 2.853849 -12.472222 22.266278 0
351 1.000000 1 3.637416 -13.010026 21.952515 0
352 1.000000 1 4.150406 -12.005623 20.656760 0
353 1.000000 1 3.832273 -11.235617 21.860101 0
354 1.000000 1 3.563892 -10.658276 23.003033 0
355 1.000000 1 3.169296 -10.037748 22.748389 0
356 1.000000 1 4.543094 -9.900307 23.210174 0
357 1.000000 1 5.589410 -9.972667 22.846475 0
358 1.000000 1 6.139531 -9.161123 22.290637 0
359 1.000000 1 4.797409 -9.385015 21.254262 0
361 1.000000 1 3.536085 -9.761139 20.443568 0
362 1.000000 1 5.044574 -11.326849 20.743375 0
363 1.000000 1 5.007965 -12.722813 21.451078 0
365 1.000000 1 5.753309 -12.474181 21.691955 0
366 1.000000 1 3.450313 -11.093476 20.350031 0
367 1.000000 1 2.739300 -9.402835 19.536056 0
368 1.000000 1 3.289483 -8.895824 19.388886 0
369 1.000000 1 3.448279 -7.214384 18.391366 0
370 1.000000 1 4.517331 -8.024289 17.931583 0
372 1.000000 1 4.650392 -8.776659 17.163881 0
373 1.000000 1 4.734152 -9.006237 17.947088 0
374 1.000000 1 5.869359 -7.691336 18.986881 0
375 1.000000 1 5.965183 -8.066990 17.925070 0
376 1.000000 1 4.419134 -9.067191 17.974445 0
377 1.000000 1 4.727420 -8.824047 16.147102 0
379 1.000000 1 5.305561 -9.861951 16.625592 0
380 1.000000 1 6.491260 -10.252030 15.873658 0
381 1.000000 1 6.051361 -11.266825 15.646025 0
383 1.000000 1 7.058698 -10.402802 15.892953 0
384 1.000000 1 5.664791 -10.223204 17.554874 0
385 1.000000 1 5.830058 -9.838570 17.223184 0
386 1.000000 1 6.758000 -10.427207 18.098391 0
387 1.000000 1 6.993118 -10.261561 18.628723 0
388 1.000000 1 5.642150 -9.229849 18.780742 0
390 1.000000 1 5.067930 -8.078834 19.924440 0
391 1.000000 1 4.648436 -7.409460 19.957821 0
392 1.000000 1 5.647634 -8.130632 19.516033 0
393 1.000000 1 6.252817 -7.418581 20.119335 0
394 1.000000 1 6.657103 -7.368245 21.793926 0
395 1.000000 1 5.229118 -7.383371 21.771917 0
396 1.000000 1 4.282458 -6.677856 23.183531 0
397 1.000000 1 3.622854 -6.894502 24.102184 0
398 1.000000 1 2.616695 -8.767915 23.589557 0
399 1.000000 1 4.982139 -8.085087 22.314922 0
400 1.000000 1 5.704113 -5.245864 22.784877 0
401 1.000000 1 4.362925 -5.351634 21.334987 0
402 1.000000 1 3.774798 -5.749283 20.141711 0
403 1.000000 1 3.703041 -5.513171 19.157717 0
406 1.000000 1 3.102825 -3.689528 19.630485 0
407 1.000000 1 4.027775 -3.514638 20.291438 0
408 1.000000 1 3.995255 -2.597087 20.033975 0
409 1.000000 1 3.931553 -2.499751 21.420536 0
410 1.000000 1 4.519983 -2.446967 21.731929 0
411 1.000000 1 5.953118 -0.781886 20.934478 0
412 1.000000 1 6.360872 0.002495 19.641179 0
413 1.000000 1 5.313646 0.808469 20.573979 0
414 1.000000 1 5.935210 0.901669 20.884505 0
415 1.000000 1 4.697090 0.273872 21.118959 0
416 1.000000 1 5.080867 0.456303 22.398046 0
417 1.000000 1 5.336395 1.929777 22.278518 0
418 1.000000 1 5.143807 2.037656 21.489925 0
419 1.000000 1 4.165216 0.443361 20.889902 0
421 1.000000 1 3.606608 2.569557 22.608638 0
423 1.000000 1 3.737272 0.576207 22.347667 0
424 1.000000 1 4.927463 0.499062 22.172960 0
425 1.000000 1 4.817605 -0.344878 20.649208 0
426 1.000000 1 5.768115 1.544352 20.150436 0
427 1.000000 1 4.298753 2.147178 20.949114 0
428 1.000000 1 4.147255 2.214659 22.431331 0
430 1.000000 1 5.018150 0.693704 22.404791 0
431 1.000000 1 6.324359 1.134901 24.043538 0
432 1.000000 1 5.259993 1.488128 23.567972 0
433 1.000000 1 5.484439 2.758200 23.804573 0
434 1.000000 1 5.630814 -0.350615 23.912604 0
435 1.000000 1 7.646147 -0.172193 24.094728 0
436 1.000000 1 7.770288 0.959711 21.869719 0
438 1.000000 1 8.765170 0.227588 23.020638 0
439 1.000000 1 8.912214 -0.635981 21.765599 0
440 1.000000 1 8.833143 0.272138 22.779655 0
441 1.000000 1 9.681833 0.586342 24.264765 0
442 1.000000 1 10.224071 -1.307494 24.293386 0
443 1.000000 1 11.411746 0.984986 25.375943 0
444 1.000000 1 11.298336 2.973444 26.341411 0
445 1.000000 1 10.894185 2.344136 26.820830 0
446 1.000000 1 10.339834 1.427584 26.859325 0
447 1.000000 1 12.507491 1.694287 26.588855 0
449 1.000000 1 12.538504 0.064458 28.235970 0
450 1.000000 1 11.627455 0.569383 27.922793 0
451 1.000000 1 12.375854 1.805540 28.297792 0
452 1.000000 1 12.270073 1.326989 26.686927 0
453 1.000000 1 12.106206 2.589444 27.593361 0
454 1.000000 1 11.961476 1.597536 28.297174 0
456 1.000000 1 13.172634 2.425363 30.011563 0
457 1.000000 1 13.397161 1.639619 30.321973 0
458 1.000000 1 13.852289 0.971935 28.930917 0
460 1.000000 1 12.887473 1.422266 28.037119 0
461 1.000000 1 12.865004 -0.319250 27.508868 0
463 1.000000 1 11.813425 -0.620525 26.552124 0
464 1.000000 1 12.637839 -0.345868 26.353196 0
465 1.000000 1 11.752579 -1.801664 25.092017 0
466 1.000000 1 10.533970 -3.005967 24.438170 0
467 1.000000 1 11.032362 -3.449479 23.591609 0
468 1.000000 1 11.261437 -4.895866 23.709842 0
469 1.000000 1 10.524068 -4.812994 24.064885 0
470 1.000000 1 10.743309 -5.238305 23.243491 0
471 1.000000 1 8.859070 -6.944387 21.818469 0
472 1.000000 1 8.749904 -8.713537 19.929929 0
473 1.000000 1 10.872727 -6.535744 19.992041 0
474 1.000000 1 11.936606 -6.516132 19.992671 0
475 1.000000 1 14.198184 -6.909185 20.913935 0
476 1.000000 1 14.128695 -7.846715 20.739807 0
477 1.000000 1 13.582548 -8.634906 21.379730 0
478 1.000000 1 14.608798 -9.397392 21.871265 0
479 1.000000 1 14.080936 -8.806682 24.483918 0
480 1.000000 1 13.664373 -6.680550 26.046797 0
481 1.000000 1 14.827486 -7.063777 25.029686 0
482 1.000000 1 15.137360 -7.166684 25.513646 0
483 1.000000 1 14.950216 -8.462288 24.842948 0
485 1.000000 1 16.172073 -9.530298 23.683631 0
486 1.000000 1 15.009257 -9.907237 22.679523 0
487 1.000000 1 13.785569 -10.804826 23.622974 0
488 1.000000 1 13.717853 -12.079847 21.486810 0
489 1.000000 1 14.021811 -14.167981 20.649169 0
490 1.000000 1 12.304760 -13.569886 20.260991 0
491 1.000000 1 14.091687 -12.985441 19.356644 0
493 1.000000 1 12.479258 -12.345847 18.954194 0
494 1.000000 1 10.611799 -12.530764 17.598903 0
495 1.000000 1 10.540872 -10.257111 18.419506 0
498 1.000000 1 9.190328 -9.782544 18.869601 0
499 1.000000 1 8.619058 -10.515796 18.148276 0
500 1.000000 1 8.573578 -9.854338 19.971658 0
501 1.000000 1 6.866605 -10.274205 20.226379 0
502 1.000000 1 6.728038 -10.358130 19.959004 0
503 1.000000 1 7.473354 -11.580148 18.978974 0
504 1.000000 1 8.183891 -11.071420 19.243916 0
505 1.000000 1 7.558116 -12.476219 19.957138 0
506 1.000000 1 6.787493 -11.163979 18.880141 0
508 1.000000 1 5.939185 -11.165376 20.625295 0
509 1.000000 1 5.706920 -10.338920 21.261017 0
511 1.000000 1 7.358911 -9.805456 20.915963 0
512 1.000000 1 7.371687 -8.995231 22.105575 0
513 1.000000 1 7.842483 -7.623693 22.750870 0
514 1.000000 1 5.927209 -7.937364 21.758154 0
515 1.000000 1 5.850161 -6.948232 21.283948 0
516 1.000000 1 6.341073 -6.479504 21.330836 0
517 1.000000 1 6.145355 -6.031165 21.102487 0
518 1.000000 1 6.830448 -5.008420 20.963733 0
519 1.000000 1 6.226441 -4.150389 20.142694 0
520 1.000000 1 6.511648 -3.493629 17.789659 0
521 1.000000 1 6.809555 -2.129764 16.600926 0
522 1.000000 1 5.968140 -3.167574 16.086805 0
523 1.000000 1 5.593733 -3.453328 14.555311 0
524 1.000000 1 5.043549 -4.522991 14.178089 0
525 1.000000 1 5.242246 -3.025888 13.039536 0
526 1.000000 1 5.698255 -2.357164 11.950613 0
527 1.000000 1 5.422065 -2.233440 12.198894 0
528 1.000000 1 4.563188 -1.667823 12.484445 0
529 1.000000 1 5.399518 -2.815428 13.281184 0
530 1.000000 1 3.870437 -3.109237 13.521809 0
531 1.000000 1 5.145196 -5.028420 14.316564 0
532 1.000000 1 5.113989 -3.068403 13.442937 0
536 1.000000 1 5.871194 -3.576357 12.497366 0
537 1.000000 1 6.123271 -3.162602 11.293839 0
538 1.000000 1 6.100632 -3.266135 11.935403 0
539 1.000000 1 7.655185 -4.510317 12.242516 0
540 1.000000 1 6.742736 -2.596215 11.773015 0
541 1.000000 1 8.436877 -2.790157 10.954319 0
542 1.000000 1 9.162895 -3.292732 9.829836 1
543 1.000000 1 10.344665 -1.649370 9.386958 0
545 1.000000 1 10.206831 -1.224744 9.429900 0
546 1.000000 1 8.459943 -3.464272 10.256250 0
548 1.000000 1 10.601545 -2.604930 10.422790 0
550 1.000000 1 12.170269 -2.973599 10.381596 0
551 1.000000 1 11.959083 -3.474466 8.470706 0
557 1.000000 1 12.795472 -3.078274 8.856333 0
558 1.000000 1 11.934411 -4.550632 10.489461 0
559 1.000000 1 11.099901 -4.795500 11.955293 0
560 1.000000 1 10.640575 -3.976087 11.124722 0
561 1.000000 1 11.556561 -5.119545 11.573513 0
562 1.000000 1 11.712180 -5.622041 9.458914 0
563 1.000000 1 10.350285 -6.791951 9.867700 0
565 1.000000 1 11.674389 -8.123300 10.280084 0
566 1.000000 1 11.766135 -9.115894 9.913888 0
567 1.000000 1 11.588608 -10.894312 9.037926 0
568 1.000000 1 12.152133 -10.760644 10.049201 0
569 1.000000 1 10.821505 -12.339889 10.185522 0
570 1.000000 1 9.734962 -13.752559 10.550712 0
571 1.000000 1 9.083933 -13.676434 11.072550 0
572 1.000000 1 10.866749 -13.329289 12.445038 0
573 1.000000 1 10.053570 -13.255679 12.656869 0
574 1.000000 1 9.481253 -11.472599 12.393189 0
576 1.000000 1 10.244806 -10.620730 11.480262 0
578 1.000000 1 12.841352 -9.619992 11.566009 0
579 1.000000 1 12.729282 -9.993922 11.673948 0
580 1.000000 1 13.108190 -10.086508 11.692527 0
581 1.000000 1 13.319091 -10.241957 12.104051 0
582 1.000000 1 12.513747 -10.501777 11.369428 0
583 1.000000 1 12.984736 -9.549478 11.234017 0
584 1.000000 1 13.627713 -9.299236 10.856042 0
586 1.000000 1 13.512566 -7.680404 11.123414 0
587 1.000000 1 11.101777 -7.280929 10.635732 0
588 1.000000 1 11.564360 -7.468069 10.379779 0
590 1.000000 1 11.568855 -7.408751 10.167092 0
591 1.000000 1 10.611971 -8.684495 11.006352 0
592 1.000000 1 11.983584 -8.826520 11.134155 0
593 1.000000 1 11.668090 -8.424034 10.549936 0
594 1.000000 1 11.145709 -6.416278 10.201526 0
595 1.000000 1 11.921019 -4.852209 10.380091 0
596 1.000000 1 11.188730 -4.677097 11.028974 0
597 1.000000 1 12.267444 -4.410585 12.264128 0
598 1.000000 1 11.138345 -4.431343 11.614991 0
600 1.000000 1 12.215960 -3.306391 12.062522 0
602 1.000000 1 11.170754 -3.981486 13.106621 0
604 1.000000 1 11.097384 -5.377712 13.529326 0
605 1.000000 1 9.342600 -4.031154 13.201537 0
606 1.000000 1 9.076385 -1.924052 14.339583 0
608 1.000000 1 8.044840 -1.666935 15.539465 0
609 1.000000 1 7.003387 -0.612197 15.923796 0
610 1.000000 1 6.306388 0.453660 15.363441 0
612 1.000000 1 7.051045 -0.968336 15.927682 0
613 1.000000 1 5.977092 -2.301628 16.865961 0
614 1.000000 1 6.722182 -2.611288 16.827913 0
615 1.000000 1 6.010927 -3.063121 17.150120 0
616 1.000000 1 7.608490 -2.354178 16.103817 0
617 1.000000 1 6.656078 -1.798279 14.449094 0
619 1.000000 1 7.875613 -2.821841 13.631952 0
620 1.000000 1 7.218244 -2.891886 12.902230 0
622 1.000000 1 7.224902 -2.456250 12.848014 0
623 1.000000 1 7.658255 -2.236340 12.043326 0
624 1.000000 1 6.910076 -2.698529 12.956896 0
625 1.000000 1 6.907607 -2.185380 13.645839 0
626 1.000000 1 6.439795 -3.121663 14.486687 0
627 1.000000 1 7.523254 -3.494082 14.758693 0
630 1.000000 1 8.714321 -2.452782 15.900775 0
632 1.000000 1 7.756592 -1.784477 16.234239 0
633 1.000000 1 9.277098 -1.879457 15.071856 0
634 1.000000 1 10.206196 -2.241485 14.303346 0
635 1.000000 1 9.859337 -1.528270 15.333881 0
636 1.000000 1 7.793570 -0.572538 15.283423 0
637 1.000000 1 7.440740 0.215817 15.974218 0
638 1.000000 1 7.687943 -0.552749 16.584156 0
640 1.000000 1 8.851097 -1.665343 18.413812 0
641 1.000000 1 9.246888 -2.470743 18.439952 0
642 1.000000 1 8.455626 -3.470776 19.272992 0
